Start_RT,Return_RT,Position,Trial_Type,Reward,Direction,Trial,Actual_Interval,PES_PRS_index,Condition_Direction_index,Sum_RT_interval,Earned,Vel_Cond,Vel_Dir_Index,Previous_RT,RT_DIFF,SubjectCode,TrialIndex,FCz,Cz,FC2,FC1,F4,F5,C4,C3,P4,P3,P8,P7,Pz,subject,choice,outcome_binary,outcome_mag,reward_level,reward_level_num,stay_shift,cond_dir,is_reward,rpe_binary,abs_rpe_binary,chosen_q_binary,rpe_mag,abs_rpe_mag,chosen_q_mag,best_model
2.0668,2.0001,0.23,2,1,2,58,2.2326,2,3,4.2327,0.05,3,3,2.2675,0.20069999999999988,ARV_0010,58,7.214739767,3.765940151,4.328646815,6.981478646,-3.410283582,6.914935964,-0.574677848,4.247782326,-7.778432491,-5.80093818,-6.498273878,1.776491601,-11.167256,ARV_0010,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.7019118590482649,0.7019118590482649,0.298088140951735,0.03474878424914782,0.03474878424914782,0.015251215750852188,random
2.2326,2.3002,0.05,2,1,2,59,2.766,1,1,5.0662,0.05,3,5,2.0668,-0.16579999999999995,ARV_0010,59,2.842801882,3.423376336,2.840281415,5.362959115,3.032814738,1.907275159,1.684890498,0.101415891,-3.383915275,-2.438317423,-2.355047978,-7.579353185,-5.439156101,ARV_0010,1,1.0,0.05,low_rew,1,stay,rew_stay,1,0.3139349942097025,0.3139349942097025,0.6860650057902975,0.016210710798878647,0.016210710798878647,0.033789289201121356,random
2.766,2.7671,0.12,3,2,1,60,3.8339,1,2,6.601,0.0,2,6,2.2326,-0.5333999999999999,ARV_0010,60,5.599914733,4.062413182,5.872758091,3.950209399,4.475575292,3.65606778,-1.253192158,1.555588345,-6.645491207,-3.712461406,-7.101358603,-0.907975075,-9.552073198,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.01118476406190099,0.01118476406190099,0.01118476406190099,-0.0006781624588803664,0.0006781624588803664,0.0006781624588803664,random
3.8339,1.9659,0.17,4,2,2,61,4.3193,2,4,6.2852,0.0,2,4,2.766,-1.0678999999999998,ARV_0010,61,-0.659999951,6.074501798,1.390897591,1.854979902,-5.476090193,-12.54952726,2.812482636,4.487620955,-5.554436875,1.364646766,2.946976454,3.214221812,0.093537708,ARV_0010,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.8595903754595645,0.8595903754595645,0.8595903754595645,-0.04243751543303777,0.04243751543303777,0.04243751543303777,random
4.3193,2.3991,0.11,2,1,2,62,3.8288,2,3,6.2279,0.05,3,3,3.8339,-0.4854000000000003,ARV_0010,62,2.253889759,9.473588247,2.664287474,4.853277523,1.211692183,-3.846541845,4.354863012,4.8028106,-11.25197394,-6.638630215,-6.153331215,-5.365866854,3.642049357,ARV_0010,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.6155421851562441,0.6155421851562441,0.3844578148437559,0.030202406945365416,0.030202406945365416,0.019797593054634587,random
3.8288,2.2701,0.18,2,1,2,63,2.9401,1,1,5.2102,0.05,3,5,4.3193,0.49049999999999994,ARV_0010,63,0.05333555,14.86818226,3.054757894,2.210378011,3.220962662,-3.995438599,9.132588444,6.392556968,-14.62875908,-5.829111669,-13.30233511,-7.85975617,6.682941087,ARV_0010,1,1.0,0.05,low_rew,1,stay,rew_stay,1,0.2753055527440027,0.2753055527440027,0.7246944472559973,0.014089773066905772,0.014089773066905772,0.03591022693309423,random
2.9401,2.4618,0.17,3,2,1,64,3.6645,1,2,6.1263,0.0,2,6,3.8288,0.8887,ARV_0010,64,5.976838382,8.898500074,8.066377912,3.531010492,4.23820398,-1.479013448,1.522734496,0.378659278,-1.15772228,-8.007282991,-8.678009359,-11.37810142,-1.912219743,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.005002464049789379,0.005002464049789379,0.005002464049789379,-0.0003163706510346663,0.0003163706510346663,0.0003163706510346663,random
3.6645,2.2003,0.0,2,1,2,65,2.3668,2,4,4.5671,0.05,3,4,2.9401,-0.7243999999999997,ARV_0010,65,3.953884685,7.171177627,1.553123048,1.139015319,-2.971446579,-7.883329787,4.439133048,2.965764691,-2.590870499,0.287974435,-8.437496774,-3.589356436,3.962431703,ARV_0010,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.12313233633604193,0.12313233633604193,0.8768676636639581,0.006573042520618265,0.006573042520618265,0.04342695747938174,random
2.3668,2.3329,0.14,4,2,2,66,4.0341,1,1,6.367,0.0,2,5,3.6645,1.2976999999999999,ARV_0010,66,2.693325009,8.329379784,2.635500419,4.78751628,-6.246497857,-14.72659504,-0.855603172,4.321911531,-0.84918669,-0.336141028,2.144793508,1.900693168,-3.798997143,ARV_0010,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.9449282003197721,0.9449282003197721,0.9449282003197721,-0.04693359944317799,0.04693359944317799,0.04693359944317799,random
4.0341,2.2999,0.16,1,1,1,67,3.0666,2,4,5.3665,0.05,3,4,2.3668,-1.6672999999999996,ARV_0010,67,1.125739274,7.665486577,2.877495247,3.575087188,-5.545193685,-8.669260086,-0.638277868,1.89715679,-2.00485513,-1.130366041,-0.966151126,-1.918070686,3.731194917,ARV_0010,0,1.0,0.05,low_rew,1,shift,norew_shift,1,0.9977626129231749,0.9977626129231749,0.002237387076825106,0.049852409422660546,0.049852409422660546,0.00014759057733945634,random
3.0666,2.3672,0.13,3,2,1,68,4.0335,1,1,6.4007,0.0,2,5,4.0341,0.9674999999999994,ARV_0010,68,10.8076309,2.781352199,2.782351756,10.78065351,9.234891927,19.30309571,-3.602825378,-0.868463524,-13.84433998,-1.797914044,-14.40862514,-7.51338141,-13.65438166,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.5537436843773914,0.5537436843773914,0.5537436843773914,-0.02674327291614924,0.02674327291614924,0.02674327291614924,random
4.0335,2.4339,0.29,4,2,2,69,2.3333,2,4,4.7672,0.0,2,4,3.0666,-0.9668999999999999,ARV_0010,69,3.076783607,1.165728585,12.94785621,4.411736663,7.937221073,-2.67040599,2.79428905,0.008583814,-7.78059204,-8.290561647,-11.5487443,-5.403308507,3.351596916,ARV_0010,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.42262575460428886,0.42262575460428886,0.42262575460428886,-0.02189506838192271,0.02189506838192271,0.02189506838192271,random
2.3333,2.8341,0.29,4,2,2,70,6.0001,2,3,8.8342,0.0,2,3,4.0335,1.7002000000000002,ARV_0010,70,6.766809418,8.10602256,4.540780553,3.329657751,-1.35828171,-0.975057337,2.406519876,1.266127186,-1.731184424,-5.904847939,-3.957979311,-9.124800404,-3.363726467,ARV_0010,1,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.18902232825139573,0.18902232825139573,0.18902232825139573,-0.01021430329522177,0.01021430329522177,0.01021430329522177,random
6.0001,2.4995,0.23,1,1,1,71,5.9979,2,4,8.4974,0.25,1,4,2.3333,-3.6668,ARV_0010,71,4.231331412,1.901812866,3.890193291,2.896246934,-0.926656224,-8.405048569,2.307159795,-0.669077188,6.042532486,-4.090200384,2.387523422,-10.43339865,0.867645485,ARV_0010,0,1.0,0.25,high_rew,2,shift,norew_shift,1,0.7523342594832522,0.7523342594832522,0.24766574051674783,0.2375239530698168,0.2375239530698168,0.012476046930183211,random
5.9979,2.9348,0.23,2,1,2,72,9.6325,1,2,12.5673,0.25,1,2,6.0001,0.002200000000000202,ARV_0010,72,0.552975371,1.505529925,0.916445446,1.032525147,-2.731146791,-4.827935126,4.850682922,1.80099202,6.372781932,-3.871146495,4.788868381,-13.52740259,3.137137333,ARV_0010,1,1.0,0.25,high_rew,2,stay,rew_shift,1,0.9154584400303942,0.9154584400303942,0.08454155996960581,0.2452349090677918,0.2452349090677918,0.004765090932208197,random
9.6325,2.7341,0.2,1,1,1,73,3.9333,1,2,6.6674,0.25,1,2,5.9979,-3.6346000000000007,ARV_0010,73,3.758316044,4.15760864,6.079968228,0.443467021,4.534397764,-3.967979607,1.459062214,-0.441418551,-4.249226393,-5.268288163,2.565252401,-3.232084085,-5.839001429,ARV_0010,0,1.0,0.25,high_rew,2,stay,rew_shift,1,0.3364867658951962,0.3364867658951962,0.6635132341048038,0.1108076784331139,0.1108076784331139,0.1391923215668861,random
3.9333,2.4001,0.28,2,1,2,74,10.7663,1,2,13.1664,0.05,3,2,9.6325,5.6992,ARV_0010,74,5.746962366,3.897314369,-0.224627063,-0.038321068,-6.607000148,-4.731340328,-0.983134969,-0.053739569,4.759940299,0.735496429,-0.396734644,-7.167972366,5.063136841,ARV_0010,1,1.0,0.05,low_rew,1,stay,rew_shift,1,0.4094451979481418,0.4094451979481418,0.5905548020518582,-0.08559507117764072,0.08559507117764072,0.13559507117764072,random
10.7663,3.4335,0.25,1,1,1,75,9.266,1,2,12.6995,0.25,1,6,3.9333,-6.832999999999999,ARV_0010,75,3.60918605,7.715540466,4.811287424,4.9668638,0.273954239,-6.488935373,1.077830304,0.883017142,-5.306500665,-1.728280577,-3.600057091,-4.107324861,-2.106600266,ARV_0010,0,1.0,0.25,high_rew,2,stay,rew_shift,1,0.15049606234917057,0.15049606234917057,0.8495039376508294,0.05169306691408648,0.05169306691408648,0.19830693308591352,random
9.266,2.5337,0.26,2,1,2,76,18.9018,1,2,21.4355,0.25,1,2,10.7663,1.5002999999999993,ARV_0010,76,3.164279001,1.718999852,3.353433378,-0.597724349,1.175786956,-9.929282104,3.57989833,5.159649869,1.263627112,0.019696813,-4.481024629,-11.48402793,7.056633319,ARV_0010,1,1.0,0.25,high_rew,2,stay,rew_shift,1,0.1831272319879721,0.1831272319879721,0.8168727680120279,0.1600689067358034,0.1600689067358034,0.0899310932641966,random
18.9018,2.4327,0.24,3,2,1,77,5.8311,1,2,8.2638,0.0,2,2,9.266,-9.635800000000001,ARV_0010,77,5.924318014,2.072054283,6.564989803,3.132755726,4.072361805,6.211470617,1.998937737,-2.68661332,-7.264649475,-5.111987439,-8.227556968,-3.498921383,-3.187109896,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.9326895822415202,0.9326895822415202,0.9326895822415202,-0.22588458485214805,0.22588458485214805,0.22588458485214805,random
5.8311,2.0658,0.22,4,2,2,78,12.0974,2,4,14.1632,0.0,2,4,18.9018,13.070700000000002,ARV_0010,78,4.561221861,4.163312004,5.108644402,1.180560662,-6.111499138,-12.79044949,2.345032609,-2.674910004,1.461677504,-0.444739717,4.774943008,-2.448466677,0.874643466,ARV_0010,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.9180950631155674,0.9180950631155674,0.9180950631155674,-0.17532599884986125,0.17532599884986125,0.17532599884986125,random
12.0974,2.433,0.17,4,2,2,79,4.6664,2,3,7.0994,0.0,2,3,5.8311,-6.2663,ARV_0010,79,5.463953894,0.511393872,3.09261795,1.53618403,-0.938250628,-3.755465544,-1.373444855,-1.022133589,4.661764297,0.171839318,-5.545565046,-13.43191547,10.62895222,ARV_0010,1,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.4106244460863615,0.4106244460863615,0.4106244460863615,-0.0817916115424767,0.0817916115424767,0.0817916115424767,random
4.6664,2.6346,0.25,1,1,1,80,6.3326,2,4,8.9672,0.25,1,4,12.0974,7.431,ARV_0010,80,4.563485493,7.541836806,-4.952185754,7.917971184,-13.35001601,11.65327206,-6.839301808,6.263862962,-8.756507463,6.042065563,-7.526784838,3.047458007,-5.605265553,ARV_0010,0,1.0,0.25,high_rew,2,shift,norew_shift,1,0.5828480530340953,0.5828480530340953,0.41715194696590474,0.14462222181045836,0.14462222181045836,0.10537777818954162,random
6.3326,2.134,0.25,2,1,2,81,4.1001,1,2,6.2341,0.25,1,2,4.6664,-1.6662,ARV_0010,81,-0.594726664,5.041049702,4.1670033,0.579704448,44.21358874,-4.745884636,-0.044069602,-4.017372987,-6.933987636,-6.131759174,-11.46733166,-10.90527476,-9.160879809,ARV_0010,1,1.0,0.25,high_rew,2,stay,rew_shift,1,0.816345341024335,0.816345341024335,0.18365465897566505,0.2118432647604979,0.2118432647604979,0.03815673523950212,random
4.1001,2.2335,0.23,4,2,2,82,3.1335,1,1,5.367,0.0,2,1,6.3326,2.2325,ARV_0010,82,-0.06131629,0.511386779,-0.949905867,0.017967095,0.05045446,-5.545931235,-2.968413822,0.561200631,0.89295882,2.394983006,1.108288114,6.63905118,-2.650643318,ARV_0010,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.6348838296376899,0.6348838296376899,0.6348838296376899,-0.15117266045625954,0.15117266045625954,0.15117266045625954,random
3.1335,2.1662,0.23,2,1,2,83,7.0344,2,3,9.2006,0.05,3,3,4.1001,0.9666000000000001,ARV_0010,83,0.309656766,4.519519827,0.367747894,3.102716073,-3.221472341,-4.765009655,0.418786611,1.344755135,-1.509090734,0.522923895,0.601203241,0.600807645,-2.292539432,ARV_0010,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.7160437613187032,0.7160437613187032,0.2839562386812968,-0.020523799099923926,0.020523799099923926,0.07052379909992393,random
7.0344,2.699,0.21,3,2,1,84,7.5703,1,2,10.2693,0.0,2,6,3.1335,-3.9008999999999996,ARV_0010,84,10.15908019,6.553794739,9.753086695,6.656160238,5.270499335,3.14303458,0.385699473,-4.727821437,-5.595344219,-6.674742722,-10.25036107,-13.45471932,-1.218436136,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.7393171267935321,0.7393171267935321,0.7393171267935321,-0.18253205648718152,0.18253205648718152,0.18253205648718152,random
7.5703,2.4631,0.27,4,2,2,85,6.1642,2,4,8.6273,0.0,2,4,7.0344,-0.5358999999999998,ARV_0010,85,3.262528201,4.415216443,3.686594256,-0.497060243,0.650217575,-7.176779568,2.929257278,-1.636128417,-2.320303827,-5.167064529,2.192416383,-3.566353234,3.227251367,ARV_0010,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.6797444135389319,0.6797444135389319,0.6797444135389319,-0.05957459027394065,0.05957459027394065,0.05957459027394065,random
6.1642,2.5672,0.27,1,1,1,86,5.5335,2,4,8.1007,0.25,1,4,7.5703,1.4060999999999995,ARV_0010,86,9.505133737,9.146692232,5.13706182,4.806548741,1.037741934,0.547802522,1.971829171,3.754108714,0.993496724,-5.603981232,-11.02466657,-25.30300108,5.031332102,ARV_0010,0,1.0,0.25,high_rew,2,shift,norew_shift,1,0.6693352378548403,0.6693352378548403,0.33066476214515966,0.16484667900832106,0.16484667900832106,0.08515332099167892,random
5.5335,2.8326,0.25,1,1,1,87,6.2,1,1,9.0326,0.25,1,1,6.1642,0.6307,ARV_0010,87,3.355604551,-0.611584651,2.496267869,1.895240087,2.738258953,-3.174101177,-0.665370967,2.644958081,-3.716618492,-0.822073494,-2.467087286,-0.540923304,-1.132520516,ARV_0010,0,1.0,0.25,high_rew,2,stay,rew_stay,1,0.29936487225792874,0.29936487225792874,0.7006351277420713,0.07690288731828102,0.07690288731828102,0.17309711268171898,random
6.2,2.7007,0.25,3,2,1,88,6.1329,1,1,8.8336,0.0,2,1,5.5335,-0.6665000000000001,ARV_0010,88,5.546212009,16.06370396,6.95208108,5.852225605,1.610157234,-1.707121275,0.564036304,1.975608049,-6.248736811,-9.994849071,-14.73985651,-16.01222152,10.13867174,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.8661069645321111,0.8661069645321111,0.8661069645321111,-0.21412391130069597,0.21412391130069597,0.21412391130069597,random
6.1329,2.7669,0.3,3,2,1,89,4.4003,2,3,7.1672,0.0,2,3,6.2,0.06709999999999994,ARV_0010,89,2.545675385,6.204628491,2.241387025,4.955121817,7.122982021,0.638099552,3.126245357,1.387349244,-4.076819319,-2.930471602,-9.035180829,-10.23603325,-1.942869317,ARV_0010,0,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.3873724049399125,0.3873724049399125,0.3873724049399125,-0.09989128760110366,0.09989128760110366,0.09989128760110366,random
4.4003,2.4672,0.29,4,2,2,90,6.3762,2,4,8.8434,0.0,2,4,6.1329,1.7326000000000006,ARV_0010,90,1.564399143,1.107673809,-0.462964829,-0.823840944,-7.339952564,-6.988395449,4.920729225,-0.9291229,3.991463376,2.416355204,5.061149648,-5.424757352,2.907149254,ARV_0010,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.3040204489745608,0.3040204489745608,0.3040204489745608,-0.02779223718931187,0.02779223718931187,0.02779223718931187,random
6.3762,2.293,0.34,2,1,2,91,5.5992,2,3,7.8922,0.25,1,3,4.4003,-1.9759000000000002,ARV_0010,91,1.863189794,3.648615536,2.013929018,3.102753066,-2.306899709,-1.618839515,-2.379905177,0.862021033,-1.505756909,0.952448303,-1.904422689,-3.604760603,0.877339983,ARV_0010,1,1.0,0.25,high_rew,2,shift,norew_stay,1,0.8640247252441748,0.8640247252441748,0.13597527475582522,0.2370345990726043,0.2370345990726043,0.012965400927395712,random
5.5992,2.7673,0.25,3,2,1,92,3.1992,1,2,5.9665,0.0,2,2,6.3762,0.7770000000000001,ARV_0010,92,8.57830895,8.671435003,3.746679326,3.682294567,-2.448495394,-2.077141372,0.960134624,-4.54971829,1.311360032,-5.501525639,-3.702920299,-12.4261794,3.755742821,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.17325502074676843,0.17325502074676843,0.17325502074676843,-0.046600444004564444,0.046600444004564444,0.046600444004564444,random
3.1992,2.7354,0.3,1,1,1,93,10.6002,2,3,13.3356,0.05,3,3,5.5992,2.4,ARV_0010,93,6.956460125,6.415122506,3.324472735,3.48508704,4.08893089,-4.906188267,-5.808304714,0.183039752,0.476606029,-0.824220531,-5.71526713,-0.953850303,-6.721982021,ARV_0010,0,1.0,0.05,low_rew,1,shift,norew_stay,1,0.9225104787249383,0.9225104787249383,0.07748952127506169,0.02826035249345857,0.02826035249345857,0.02173964750654143,random
10.6002,2.8007,0.26,3,2,1,94,8.1999,1,1,11.0006,0.0,2,5,3.1992,-7.401,ARV_0010,94,3.30482528,2.719836363,1.635980838,4.159256638,5.361414709,10.30582099,0.787842027,-0.834289986,4.986607556,-5.456034727,-6.048343333,-13.69702842,-7.225733609,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.5874007283626914,0.5874007283626914,0.5874007283626914,-0.036816217854958165,0.036816217854958165,0.036816217854958165,random
8.1999,2.934,0.32,4,2,2,95,8.365,2,4,11.299,0.0,2,4,10.6002,2.4002999999999997,ARV_0010,95,9.583088518,-3.624127531,4.531686173,4.84873154,-2.528721344,2.892667061,-2.531664302,1.048700113,-0.454017487,-6.352265849,-1.663162307,8.826013004,-14.57672435,ARV_0010,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.6135588911628316,0.6135588911628316,0.6135588911628316,-0.13942061088113117,0.13942061088113117,0.13942061088113117,random
8.365,2.933,0.27,1,1,1,96,7.834,2,4,10.767,0.25,1,4,8.1999,-0.1651000000000007,ARV_0010,96,0.114787991,1.760612384,11.10931969,1.598461997,13.21458598,14.31019984,0.079393429,0.698969804,-16.24305039,-14.36788838,-15.87700601,3.089081868,0.512501896,ARV_0010,0,1.0,0.25,high_rew,2,shift,norew_shift,1,0.7372809108719782,0.7372809108719782,0.2627190891280217,0.23282480745006567,0.23282480745006567,0.017175192549934337,random
7.834,2.502,0.34,4,2,2,97,5.471,1,2,7.973,0.0,2,2,8.365,0.5310000000000006,ARV_0010,97,5.650638146,5.837211714,5.119316093,0.776986454,0.421444018,-5.779118467,2.904119354,1.35561396,-4.269942712,-5.076195114,-4.357025368,-5.404721097,2.821662824,ARV_0010,1,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.27441851061711464,0.27441851061711464,0.27441851061711464,-0.06504133169644455,0.06504133169644455,0.06504133169644455,random
5.471,4.161,0.24,3,2,1,98,10.931,2,4,15.092,0.0,2,4,7.834,2.3629999999999995,ARV_0010,98,-3.511217083,-3.922399438,5.920689129,-0.67060997,0.669305699,-3.959705827,-0.158192601,0.91355283,-6.171941875,-7.341883208,0.408009211,14.65400906,3.170319689,ARV_0010,0,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.6702459496846838,0.6702459496846838,0.6702459496846838,-0.1413845274897587,0.1413845274897587,0.1413845274897587,random
10.931,2.267,0.08,2,1,2,99,8.4,2,4,10.667,0.25,1,4,5.471,-5.459999999999999,ARV_0010,99,3.86944254,5.25747643,4.896936555,1.421103936,-0.963036353,-8.569890104,4.93458209,3.193227181,-0.363117777,-2.994910251,-3.052376829,-6.689825624,-0.939661199,ARV_0010,1,1.0,0.25,high_rew,2,shift,norew_shift,1,0.8772643994668635,0.8772643994668635,0.12273560053313651,0.219657464544796,0.219657464544796,0.03034253545520399,random
8.4,2.501,0.16,3,2,1,100,4.099,1,2,6.6,0.0,2,2,10.931,2.530999999999999,ARV_0010,100,-2.836335254,7.643118615,-1.148052707,-2.375865967,-10.72579558,-23.76545412,3.180228215,3.664277425,3.478991626,7.759077976,1.580240776,1.185319836,12.3602991,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.2997721945012318,0.2997721945012318,0.2997721945012318,-0.0659575215679321,0.0659575215679321,0.0659575215679321,random
4.099,2.468,0.21,1,1,1,101,9.768,2,3,12.236,0.05,3,3,8.4,4.301,ARV_0010,101,6.476667553,8.586432984,5.615074873,3.432757894,-6.49443653,-9.299850845,2.869460913,-0.75773622,-2.503568346,1.698780651,-4.66567908,1.178952367,-6.137019802,ARV_0010,0,1.0,0.05,low_rew,1,shift,norew_stay,1,0.8659247868064545,0.8659247868064545,0.13407521319354554,0.019230051345615937,0.019230051345615937,0.030769948654384066,random
9.768,2.4,0.19,4,2,2,102,9.736,1,2,12.136,0.0,2,6,4.099,-5.6690000000000005,ARV_0010,102,5.428826462,9.374466824,2.282569972,2.556481553,-2.067044678,1.827097187,0.421054726,4.246656421,-9.144164819,-0.485792966,-9.559366632,-2.11012295,-2.770839712,ARV_0010,1,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.6076373541537919,0.6076373541537919,0.6076373541537919,-0.14752724564348021,0.14752724564348021,0.14752724564348021,random
9.736,2.233,0.18,2,1,2,103,9.799,2,3,12.032,0.25,1,3,9.768,0.03200000000000003,ARV_0010,103,9.946261761,-4.418356386,7.113916014,7.401803409,3.559770602,4.659978967,3.406293779,3.116629969,-5.064281119,-4.364964682,-11.78325014,-12.05666337,-1.517124083,ARV_0010,1,1.0,0.25,high_rew,2,shift,norew_stay,1,0.7282299382766909,0.7282299382766909,0.2717700617233091,0.18117682918244146,0.18117682918244146,0.06882317081755854,random
9.799,2.901,0.2,3,2,1,104,4.667,1,2,7.568,0.0,2,2,9.736,-0.06299999999999883,ARV_0010,104,3.680354071,3.940096547,3.84638668,3.968972711,-1.247102655,1.405016502,-0.113081178,-0.317284469,-3.403283582,-1.674458106,-3.52029171,-7.552110142,0.986492833,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.6127090753236162,0.6127090753236162,0.6127090753236162,-0.041028958055733644,0.041028958055733644,0.041028958055733644,random
4.667,2.332,0.2,2,1,2,105,10.365,2,4,12.697,0.25,1,4,9.799,5.132,ARV_0010,105,4.670849318,-0.228108024,6.382397468,3.329907591,-3.534957884,9.066751096,-1.876890104,1.633407221,-3.362349342,-5.090583223,-2.461219792,-6.036483917,-2.492591399,ARV_0010,1,1.0,0.25,high_rew,2,shift,norew_shift,1,0.32570593944118664,0.32570593944118664,0.6742940605588134,0.08452109173881164,0.08452109173881164,0.16547890826118836,random
10.365,2.867,0.18,3,2,1,106,5.501,1,2,8.368,0.0,2,2,4.667,-5.698,ARV_0010,106,-0.143258509,7.483382444,1.821600808,-0.17050761,-9.301161913,-19.19223427,-1.180827693,1.17414881,0.392890843,1.137207034,3.676979213,7.074245062,7.227655091,ARV_0010,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.27403842453205385,0.27403842453205385,0.27403842453205385,-0.01914048470450104,0.01914048470450104,0.01914048470450104,random
