subject,rpe_type,channel,r,p,z,n_trials,best_model
ARV_0045,abs_rpe_best,FC1,,,,194,random
ARV_0045,abs_rpe_best,F4,,,,194,random
ARV_0045,abs_rpe_best,F5,,,,194,random
ARV_0045,abs_rpe_best,C4,,,,194,random
ARV_0045,abs_rpe_best,C3,,,,194,random
ARV_0045,abs_rpe_best,P4,,,,194,random
ARV_0045,abs_rpe_best,P3,,,,194,random
ARV_0045,abs_rpe_best,P8,,,,194,random
ARV_0045,abs_rpe_best,P7,,,,194,random
ARV_0045,abs_rpe_best,Pz,,,,194,random
ARV_0045,abs_rpe_rw,FCz,0.03256470550411436,0.6521609225052837,0.03257622402364435,194,random
ARV_0045,abs_rpe_rw,Cz,0.04329148672873002,0.5489295273213787,0.0433185621353515,194,random
ARV_0045,abs_rpe_rw,FC2,0.04106332318352345,0.5697025803429461,0.041086426839840234,194,random
ARV_0045,abs_rpe_rw,FC1,-0.08307488630900224,0.24947999414706534,-0.08326679362376602,194,random
ARV_0045,abs_rpe_rw,F4,0.0723868111180609,0.31584521087383444,0.07251364212375909,194,random
ARV_0045,abs_rpe_rw,F5,-0.09942494877743004,0.1678023053808123,-0.09975452158283564,194,random
ARV_0045,abs_rpe_rw,C4,0.03141183151599483,0.6637104582654635,0.031422169021178975,194,random
ARV_0045,abs_rpe_rw,C3,-0.06560347536134524,0.3634424683819534,-0.06569783423859453,194,random
ARV_0045,abs_rpe_rw,P4,-0.06647002940527029,0.3571255249746391,-0.06656818380415983,194,random
ARV_0045,abs_rpe_rw,P3,-0.1294333334577883,0.07206281400041009,-0.13016348531918231,194,random
ARV_0045,abs_rpe_rw,P8,0.00793475417401735,0.912563358170715,0.007934920705205671,194,random
ARV_0045,abs_rpe_rw,P7,0.11207597485543398,0.11974247411025508,0.11254880656302674,194,random
ARV_0045,abs_rpe_rw,Pz,0.031050264868942856,0.6673492014892864,0.031060249361560675,194,random
ARV_0045,rpe_rw_reward,FCz,0.05214310421838823,0.6009099779872153,0.052190438814345215,103,random
ARV_0045,rpe_rw_noreward,FCz,-0.011296271698665079,0.9153655283044272,-0.011296752225213312,91,random
ARV_0045,rpe_rw_reward,Cz,0.09380282833171115,0.3459589829978226,0.09407941277809088,103,random
ARV_0045,rpe_rw_noreward,Cz,0.008717265351389093,0.9346392399027953,0.00871748617186693,91,random
ARV_0047,rpe_best,FCz,,,,195,random
ARV_0047,rpe_best,Cz,,,,195,random
ARV_0047,rpe_best,FC2,,,,195,random
ARV_0047,rpe_best,FC1,,,,195,random
ARV_0047,rpe_best,F4,,,,195,random
ARV_0047,rpe_best,F5,,,,195,random
ARV_0047,rpe_best,C4,,,,195,random
ARV_0047,rpe_best,C3,,,,195,random
ARV_0047,rpe_best,P4,,,,195,random
ARV_0047,rpe_best,P3,,,,195,random
ARV_0047,rpe_best,P8,,,,195,random
ARV_0047,rpe_best,P7,,,,195,random
ARV_0047,rpe_best,Pz,,,,195,random
ARV_0047,rpe_rw,FCz,-0.09671032493350958,0.17863868069823546,-0.09701353520783935,195,random
ARV_0047,rpe_rw,Cz,-0.0029498396738922832,0.9673536759665867,-0.0029498482300001254,195,random
ARV_0047,rpe_rw,FC2,-0.02273179325247966,0.7524335702275036,-0.022735709900239282,195,random
ARV_0047,rpe_rw,FC1,-0.06150616889742234,0.39300859784572995,-0.06158390487905022,195,random
ARV_0047,rpe_rw,F4,0.06936276641266281,0.335280604155305,0.06947432786357176,195,random
ARV_0047,rpe_rw,F5,-0.015297697774506153,0.8319044140449682,-0.015298891262243442,195,random
ARV_0047,rpe_rw,C4,0.05021860438264752,0.485680070257739,0.05026088394671766,195,random
ARV_0047,rpe_rw,C3,-0.030918213806404766,0.6678678110226545,-0.030928071404939778,195,random
ARV_0047,rpe_rw,P4,0.036977248812278846,0.6078009697794933,0.036994115858106295,195,random
ARV_0047,rpe_rw,P3,0.035520979352869506,0.622019618066234,0.03553593008605587,195,random
ARV_0047,rpe_rw,P8,0.05845935510823084,0.41691411210801865,0.0585260868697315,195,random
ARV_0047,rpe_rw,P7,-0.040430440611086665,0.5746747797350488,-0.04045249171830555,195,random
ARV_0047,rpe_rw,Pz,-0.008417458699527152,0.9070266534381038,-0.008417657510427088,195,random
ARV_0047,abs_rpe_best,FCz,,,,195,random
ARV_0047,abs_rpe_best,Cz,,,,195,random
ARV_0047,abs_rpe_best,FC2,,,,195,random
ARV_0047,abs_rpe_best,FC1,,,,195,random
ARV_0047,abs_rpe_best,F4,,,,195,random
ARV_0047,abs_rpe_best,F5,,,,195,random
ARV_0047,abs_rpe_best,C4,,,,195,random
ARV_0047,abs_rpe_best,C3,,,,195,random
ARV_0047,abs_rpe_best,P4,,,,195,random
ARV_0047,abs_rpe_best,P3,,,,195,random
ARV_0047,abs_rpe_best,P8,,,,195,random
ARV_0047,abs_rpe_best,P7,,,,195,random
ARV_0047,abs_rpe_best,Pz,,,,195,random
ARV_0047,abs_rpe_rw,FCz,0.0784803031643599,0.27546881355442676,0.0786420254254405,195,random
ARV_0047,abs_rpe_rw,Cz,0.0019410915146494733,0.9785142714808931,0.0019410939525599878,195,random
ARV_0047,abs_rpe_rw,FC2,0.13201291318790412,0.06581703873465355,0.13278791425138808,195,random
ARV_0047,abs_rpe_rw,FC1,-0.13243479577661013,0.06495043605705583,-0.1332173039300872,195,random
ARV_0047,abs_rpe_rw,F4,-0.04245469732358536,0.5556588322444308,-0.042480231744143365,195,random
ARV_0047,abs_rpe_rw,F5,0.0489306024525454,0.4969523865789807,0.04896970859047072,195,random
ARV_0047,abs_rpe_rw,C4,0.020457931531740244,0.7765081086372695,0.02046078631397127,195,random
ARV_0047,abs_rpe_rw,C3,-0.04441201187190253,0.5375665498067124,-0.044441246291491626,195,random
ARV_0047,abs_rpe_rw,P4,-0.019452083916869537,0.7872274064399318,-0.019454537923670908,195,random
ARV_0047,abs_rpe_rw,P3,-0.01757857021320053,0.8072989539111003,-0.01758038117762703,195,random
ARV_0047,abs_rpe_rw,P8,-0.017850352646673177,0.8043791056772165,-0.01785224892545734,195,random
ARV_0047,abs_rpe_rw,P7,-0.03613678363575301,0.6159895572637065,-0.036152525917988884,195,random
ARV_0047,abs_rpe_rw,Pz,0.07486410951960695,0.29826577273436466,0.07500444373615657,195,random
ARV_0047,rpe_rw_reward,FCz,0.22714802137869375,0.03036560028952745,0.23118026674907052,91,random
ARV_0047,rpe_rw_noreward,FCz,0.004031392088215784,0.9676023781692942,0.004031413927987659,104,random
ARV_0047,rpe_rw_reward,Cz,0.03397941228832424,0.7491545333276799,0.0339924989037553,91,random
ARV_0047,rpe_rw_noreward,Cz,0.016946237440615033,0.8644267021628315,0.01694785989855401,104,random
ARV_0048,rpe_best,FCz,,,,174,wsls
ARV_0048,rpe_best,Cz,,,,174,wsls
ARV_0048,rpe_best,FC2,,,,174,wsls
ARV_0048,rpe_best,FC1,,,,174,wsls
ARV_0048,rpe_best,F4,,,,174,wsls
ARV_0048,rpe_best,F5,,,,174,wsls
ARV_0048,rpe_best,C4,,,,174,wsls
ARV_0048,rpe_best,C3,,,,174,wsls
ARV_0048,rpe_best,P4,,,,174,wsls
ARV_0048,rpe_best,P3,,,,174,wsls
ARV_0048,rpe_best,P8,,,,174,wsls
ARV_0048,rpe_best,P7,,,,174,wsls
ARV_0048,rpe_best,Pz,,,,174,wsls
ARV_0048,rpe_rw,FCz,0.11586336653347153,0.12789412751664192,0.11638604529265134,174,wsls
ARV_0048,rpe_rw,Cz,0.0902359828625556,0.23636067421512102,0.09048210288786013,174,wsls
ARV_0048,rpe_rw,FC2,-0.016962151534645926,0.8241975683740173,-0.016963778568322672,174,wsls
ARV_0048,rpe_rw,FC1,0.09552286432933145,0.20990734121994375,0.09581500192800543,174,wsls
ARV_0048,rpe_rw,F4,-0.004629486907206031,0.9516560372898779,-0.004629519980915769,174,wsls
ARV_0048,rpe_rw,F5,0.03431931122843335,0.6530188589382738,0.03433279469292793,174,wsls
ARV_0048,rpe_rw,C4,-0.012077007823789968,0.8743274162620808,-0.012077595035620491,174,wsls
ARV_0048,rpe_rw,C3,-0.029339738233297163,0.7007479915407547,-0.029348161331021062,174,wsls
ARV_0048,rpe_rw,P4,-0.11658331889195962,0.1255263701502821,-0.11711585586739448,174,wsls
ARV_0048,rpe_rw,P3,-0.036673276293669246,0.630922646926246,-0.03668973056024934,174,wsls
ARV_0048,rpe_rw,P8,-0.05187135272585832,0.49665886039155177,-0.05191795030633404,174,wsls
ARV_0048,rpe_rw,P7,-0.03332547205293768,0.6624406490531959,-0.03333781722653279,174,wsls
ARV_0048,rpe_rw,Pz,-0.14875381480455702,0.05011660351682199,-0.14986580922835002,174,wsls
ARV_0048,abs_rpe_best,FCz,,,,174,wsls
ARV_0048,abs_rpe_best,Cz,,,,174,wsls
ARV_0048,abs_rpe_best,FC2,,,,174,wsls
ARV_0048,abs_rpe_best,FC1,,,,174,wsls
ARV_0048,abs_rpe_best,F4,,,,174,wsls
ARV_0048,abs_rpe_best,F5,,,,174,wsls
ARV_0048,abs_rpe_best,C4,,,,174,wsls
ARV_0048,abs_rpe_best,C3,,,,174,wsls
ARV_0048,abs_rpe_best,P4,,,,174,wsls
ARV_0048,abs_rpe_best,P3,,,,174,wsls
ARV_0048,abs_rpe_best,P8,,,,174,wsls
ARV_0048,abs_rpe_best,P7,,,,174,wsls
ARV_0048,abs_rpe_best,Pz,,,,174,wsls
ARV_0048,abs_rpe_rw,FCz,-0.01742586750613605,0.8194724845043329,-0.017427631678868082,174,wsls
ARV_0048,abs_rpe_rw,Cz,-0.09296294756570254,0.22243804042935025,-0.0932321434639006,174,wsls
ARV_0048,abs_rpe_rw,FC2,-0.17409263406715786,0.0215925272606546,-0.17588414124060697,174,wsls
ARV_0048,abs_rpe_rw,FC1,-0.03346010937683763,0.6611611135269405,-0.0334726048494138,174,wsls
ARV_0048,abs_rpe_rw,F4,0.08128506236046068,0.2863057733306928,0.0814647993257733,174,wsls
ARV_0048,abs_rpe_rw,F5,0.03259196295760738,0.6694286901232122,0.03260351043751607,174,wsls
ARV_0048,abs_rpe_rw,C4,0.056244527925497355,0.4610296095327301,0.05630394961232476,174,wsls
ARV_0048,abs_rpe_rw,C3,-0.07291145366100699,0.3390170730920304,-0.07304106838021948,174,wsls
ARV_0048,abs_rpe_rw,P4,-0.0056624652602869615,0.9408868374343856,-0.005662525780960431,174,wsls
ARV_0048,abs_rpe_rw,P3,0.09607370195524895,0.20727857284441156,0.09637094159979548,174,wsls
ARV_0048,abs_rpe_rw,P8,-0.046031587713942584,0.5464144676158382,-0.04606414132967218,174,wsls
ARV_0048,abs_rpe_rw,P7,0.04177660832875787,0.5841462953774768,0.04180093784034026,174,wsls
ARV_0048,abs_rpe_rw,Pz,0.026676390817466467,0.7267802883778816,0.026682721425844113,174,wsls
ARV_0048,rpe_rw_reward,FCz,0.06758172485410305,0.5364015419044321,0.06768489616485214,86,wsls
ARV_0048,rpe_rw_noreward,FCz,0.0964638389471297,0.3712899195042336,0.09676472808245704,88,wsls
ARV_0048,rpe_rw_reward,Cz,-0.12306003862217837,0.2589783583627936,-0.12368694253993433,86,wsls
ARV_0048,rpe_rw_noreward,Cz,0.06860061970930316,0.5253773569007758,0.06870853712714303,88,wsls
ARV_0049,rpe_best,FCz,,,,192,wsls
ARV_0049,rpe_best,Cz,,,,192,wsls
ARV_0049,rpe_best,FC2,,,,192,wsls
ARV_0049,rpe_best,FC1,,,,192,wsls
ARV_0049,rpe_best,F4,,,,192,wsls
ARV_0049,rpe_best,F5,,,,192,wsls
ARV_0049,rpe_best,C4,,,,192,wsls
ARV_0049,rpe_best,C3,,,,192,wsls
ARV_0049,rpe_best,P4,,,,192,wsls
ARV_0049,rpe_best,P3,,,,192,wsls
ARV_0049,rpe_best,P8,,,,192,wsls
ARV_0049,rpe_best,P7,,,,192,wsls
ARV_0049,rpe_best,Pz,,,,192,wsls
ARV_0049,rpe_rw,FCz,0.0013175427763056705,0.9855294003925817,0.001317543538688963,192,wsls
ARV_0049,rpe_rw,Cz,0.020443182193142194,0.7783662606026954,0.020446030804245827,192,wsls
ARV_0049,rpe_rw,FC2,-0.030455502645121906,0.6749636926650262,-0.03046492409729226,192,wsls
ARV_0049,rpe_rw,FC1,0.020594151083062683,0.7767724313788855,0.020597063281494857,192,wsls
ARV_0049,rpe_rw,F4,0.0029650008449854173,0.9674425315255498,0.002965009533699385,192,wsls
ARV_0049,rpe_rw,F5,0.05219682610799055,0.4721237365165019,0.052244307318151065,192,wsls
ARV_0049,rpe_rw,C4,0.07426109980453323,0.30598319524345213,0.07439806277762688,192,wsls
ARV_0049,rpe_rw,C3,0.0744280701287232,0.30489396028011645,0.07456596109591758,192,wsls
ARV_0049,rpe_rw,P4,-0.13302746515740427,0.06585200405152462,-0.13382060196490778,192,wsls
ARV_0049,rpe_rw,P3,-0.06998352356778866,0.33475967459882655,-0.070098113109238,192,wsls
ARV_0049,rpe_rw,P8,0.017147268117687825,0.8133819616934245,0.017148949011148048,192,wsls
ARV_0049,rpe_rw,P7,0.0926249067163146,0.201314231672736,0.09289116655689625,192,wsls
ARV_0049,rpe_rw,Pz,-0.13358839115988697,0.06471004075555337,-0.13439167655205442,192,wsls
ARV_0049,abs_rpe_best,FCz,,,,192,wsls
ARV_0049,abs_rpe_best,Cz,,,,192,wsls
ARV_0049,abs_rpe_best,FC2,,,,192,wsls
ARV_0049,abs_rpe_best,FC1,,,,192,wsls
ARV_0049,abs_rpe_best,F4,,,,192,wsls
ARV_0049,abs_rpe_best,F5,,,,192,wsls
ARV_0049,abs_rpe_best,C4,,,,192,wsls
ARV_0049,abs_rpe_best,C3,,,,192,wsls
ARV_0049,abs_rpe_best,P4,,,,192,wsls
ARV_0049,abs_rpe_best,P3,,,,192,wsls
ARV_0049,abs_rpe_best,P8,,,,192,wsls
ARV_0049,abs_rpe_best,P7,,,,192,wsls
ARV_0049,abs_rpe_best,Pz,,,,192,wsls
ARV_0049,abs_rpe_rw,FCz,-0.021186679426774265,0.7705259747707378,-0.021189850340454272,192,wsls
ARV_0049,abs_rpe_rw,Cz,-0.024914553715954444,0.731579566634316,-0.024919710748505606,192,wsls
ARV_0049,abs_rpe_rw,FC2,0.0264317337164581,0.7159171245337007,0.026437891689702613,192,wsls
ARV_0049,abs_rpe_rw,FC1,0.029589883419591692,0.6836985674200101,0.029598523877148387,192,wsls
ARV_0049,abs_rpe_rw,F4,-0.09009847009973107,0.2139349061799657,-0.09034346296438481,192,wsls
ARV_0049,abs_rpe_rw,F5,-0.04328275445518918,0.5511040396087128,-0.04330981346877956,192,wsls
ARV_0049,abs_rpe_rw,C4,0.06456113682521272,0.3736418712577343,0.06465106178512085,192,wsls
ARV_0049,abs_rpe_rw,C3,0.04254325111383932,0.5579342986067309,0.04256894576642345,192,wsls
ARV_0049,abs_rpe_rw,P4,0.023013498336627018,0.7513619434827329,0.02301756243964433,192,wsls
ARV_0049,abs_rpe_rw,P3,-0.013789531025159514,0.8494386926927872,-0.013790405156692482,192,wsls
ARV_0049,abs_rpe_rw,P8,0.02454633431461943,0.7353979232879947,0.024551266004085096,192,wsls
ARV_0049,abs_rpe_rw,P7,0.06523166805596763,0.36868884820311615,0.06532442895636202,192,wsls
ARV_0049,abs_rpe_rw,Pz,-0.007182765005066819,0.9212346031392828,-0.00718288853356558,192,wsls
ARV_0049,rpe_rw_reward,FCz,-0.14317675438572033,0.17822043368308532,-0.14416732154772205,90,wsls
ARV_0049,rpe_rw_noreward,FCz,-0.05288825341624773,0.5975466788431328,-0.05293764877491222,102,wsls
ARV_0049,rpe_rw_reward,Cz,0.08521341639608639,0.42454608608259903,0.08542057383200785,90,wsls
ARV_0049,rpe_rw_noreward,Cz,0.12144421604476291,0.22401676943822926,0.12204660376525417,102,wsls
ARV_0050,rpe_best,FCz,,,,193,wsls
ARV_0050,rpe_best,Cz,,,,193,wsls
ARV_0050,rpe_best,FC2,,,,193,wsls
ARV_0050,rpe_best,FC1,,,,193,wsls
ARV_0050,rpe_best,F4,,,,193,wsls
ARV_0050,rpe_best,F5,,,,193,wsls
ARV_0050,rpe_best,C4,,,,193,wsls
ARV_0050,rpe_best,C3,,,,193,wsls
ARV_0050,rpe_best,P4,,,,193,wsls
ARV_0050,rpe_best,P3,,,,193,wsls
ARV_0050,rpe_best,P8,,,,193,wsls
ARV_0050,rpe_best,P7,,,,193,wsls
ARV_0050,rpe_best,Pz,,,,193,wsls
ARV_0050,rpe_rw,FCz,-0.12617530432454094,0.08037900709281659,-0.12685135287593685,193,wsls
ARV_0050,rpe_rw,Cz,-0.1820195358581386,0.011293958115689786,-0.18407063588891512,193,wsls
ARV_0050,rpe_rw,FC2,-0.04717291169171,0.5147543298239415,-0.04720794952062873,193,wsls
ARV_0050,rpe_rw,FC1,0.06885963684882097,0.34132812176822425,0.06896878362851279,193,wsls
ARV_0050,rpe_rw,F4,-0.022768097332467794,0.7533003890697971,-0.022772032779501197,193,wsls
ARV_0050,rpe_rw,F5,0.13040378005297487,0.07067109397129633,0.1311505932250643,193,wsls
ARV_0050,rpe_rw,C4,-0.0641207991514461,0.3756606177110444,-0.06420889363399403,193,wsls
ARV_0050,rpe_rw,C3,0.1456997592974067,0.0431992330376195,0.14674408544784157,193,wsls
ARV_0050,rpe_rw,P4,0.01517311060144792,0.8341091957630713,0.015174275163441473,193,wsls
ARV_0050,rpe_rw,P3,0.061412206832722784,0.39620155292251813,0.06148958655209887,193,wsls
ARV_0050,rpe_rw,P8,-0.06902008504493573,0.3402016943627222,-0.06912999802937676,193,wsls
ARV_0050,rpe_rw,P7,0.07051888189066312,0.32979375310430126,0.07063612666666524,193,wsls
ARV_0050,rpe_rw,Pz,-0.014161195387232508,0.8450286061795449,-0.014162142127284427,193,wsls
ARV_0050,abs_rpe_best,FCz,,,,193,wsls
ARV_0050,abs_rpe_best,Cz,,,,193,wsls
ARV_0050,abs_rpe_best,FC2,,,,193,wsls
ARV_0050,abs_rpe_best,FC1,,,,193,wsls
ARV_0050,abs_rpe_best,F4,,,,193,wsls
ARV_0050,abs_rpe_best,F5,,,,193,wsls
ARV_0050,abs_rpe_best,C4,,,,193,wsls
ARV_0050,abs_rpe_best,C3,,,,193,wsls
ARV_0050,abs_rpe_best,P4,,,,193,wsls
ARV_0050,abs_rpe_best,P3,,,,193,wsls
ARV_0050,abs_rpe_best,P8,,,,193,wsls
ARV_0050,abs_rpe_best,P7,,,,193,wsls
ARV_0050,abs_rpe_best,Pz,,,,193,wsls
ARV_0050,abs_rpe_rw,FCz,-0.11814394166176045,0.101759643532047,-0.11869827557621945,193,wsls
ARV_0050,abs_rpe_rw,Cz,-0.1138158917328492,0.11501771680873428,-0.11431120646260558,193,wsls
ARV_0050,abs_rpe_rw,FC2,-0.14310785659244354,0.047096192968928426,-0.14409698252761471,193,wsls
ARV_0050,abs_rpe_rw,FC1,-0.12162432731553482,0.09199938666930016,-0.12222941526833353,193,wsls
ARV_0050,abs_rpe_rw,F4,-0.062302951925238,0.3893734073447353,-0.062383753107899446,193,wsls
ARV_0050,abs_rpe_rw,F5,-0.00585279211136504,0.9356152557358819,-0.005852858942212271,193,wsls
ARV_0050,abs_rpe_rw,C4,-0.06415437361944695,0.375410166892912,-0.06424260678542881,193,wsls
ARV_0050,abs_rpe_rw,C3,0.12576844724007955,0.08136718503643983,0.12643793529762004,193,wsls
ARV_0050,abs_rpe_rw,P4,0.07995237073805243,0.2690344486230172,0.08012338916869673,193,wsls
ARV_0050,abs_rpe_rw,P3,0.11052658334560696,0.1259667786575843,0.11097998014154321,193,wsls
ARV_0050,abs_rpe_rw,P8,0.09725223237645812,0.17846829535256808,0.09756058789676256,193,wsls
ARV_0050,abs_rpe_rw,P7,0.059093814032624196,0.41430672529208123,0.05916274527121301,193,wsls
ARV_0050,abs_rpe_rw,Pz,0.06518538996332564,0.3677691272373637,0.06527795324189752,193,wsls
ARV_0050,rpe_rw_reward,FCz,-0.11617209532666435,0.28109481272086256,-0.1166989863102026,88,wsls
ARV_0050,rpe_rw_noreward,FCz,0.03879139476827658,0.6944057056757023,0.038810869760106025,105,wsls
ARV_0050,rpe_rw_reward,Cz,-0.11801715401454368,0.27347207609531315,-0.11856969512962512,88,wsls
ARV_0050,rpe_rw_noreward,Cz,-0.0181736767593089,0.8540050169790685,-0.018175677971864552,105,wsls
ARV_0051,rpe_best,FCz,,,,195,wsls
ARV_0051,rpe_best,Cz,,,,195,wsls
ARV_0051,rpe_best,FC2,,,,195,wsls
ARV_0051,rpe_best,FC1,,,,195,wsls
ARV_0051,rpe_best,F4,,,,195,wsls
ARV_0051,rpe_best,F5,,,,195,wsls
ARV_0051,rpe_best,C4,,,,195,wsls
ARV_0051,rpe_best,C3,,,,195,wsls
ARV_0051,rpe_best,P4,,,,195,wsls
ARV_0051,rpe_best,P3,,,,195,wsls
ARV_0051,rpe_best,P8,,,,195,wsls
ARV_0051,rpe_best,P7,,,,195,wsls
ARV_0051,rpe_best,Pz,,,,195,wsls
ARV_0051,rpe_rw,FCz,-0.050952835583490834,0.47931620912039435,-0.050996998836451826,195,wsls
ARV_0051,rpe_rw,Cz,-0.0014820911660190484,0.9835940753568007,-0.0014820922512047772,195,wsls
ARV_0051,rpe_rw,FC2,-0.011002030482302267,0.8786728282073603,-0.011002474426945375,195,wsls
ARV_0051,rpe_rw,FC1,-0.03486939667475606,0.628427543268151,-0.03488353926741772,195,wsls
ARV_0051,rpe_rw,F4,-0.018693429474124734,0.7953390369651536,-0.018695607368267954,195,wsls
ARV_0051,rpe_rw,F5,-0.034028779490171454,0.6367356702566237,-0.03404192325392792,195,wsls
ARV_0051,rpe_rw,C4,0.008090231750192661,0.9106256317557158,0.008090408264002317,195,wsls
ARV_0051,rpe_rw,C3,0.03994907250430622,0.579241321679976,0.03997034483053072,195,wsls
ARV_0051,rpe_rw,P4,0.030513257785118868,0.6719643313484216,0.030522732958932312,195,wsls
ARV_0051,rpe_rw,P3,-0.014254023765243588,0.8432195904792184,-0.01425498924712623,195,wsls
ARV_0051,rpe_rw,P8,0.02895797954043649,0.6877865897332507,0.028966077994114284,195,wsls
ARV_0051,rpe_rw,P7,0.04060020252545517,0.5730683587645818,0.04062253275396268,195,wsls
ARV_0051,rpe_rw,Pz,0.0013361351408012064,0.9852095336940798,0.0013361359359169802,195,wsls
ARV_0051,abs_rpe_best,FCz,,,,195,wsls
ARV_0051,abs_rpe_best,Cz,,,,195,wsls
ARV_0051,abs_rpe_best,FC2,,,,195,wsls
ARV_0051,abs_rpe_best,FC1,,,,195,wsls
ARV_0051,abs_rpe_best,F4,,,,195,wsls
ARV_0051,abs_rpe_best,F5,,,,195,wsls
ARV_0051,abs_rpe_best,C4,,,,195,wsls
ARV_0051,abs_rpe_best,C3,,,,195,wsls
ARV_0051,abs_rpe_best,P4,,,,195,wsls
ARV_0051,abs_rpe_best,P3,,,,195,wsls
ARV_0051,abs_rpe_best,P8,,,,195,wsls
ARV_0051,abs_rpe_best,P7,,,,195,wsls
ARV_0051,abs_rpe_best,Pz,,,,195,wsls
ARV_0051,abs_rpe_rw,FCz,0.03220231577492504,0.6549431504685488,0.03221345385638259,195,wsls
ARV_0051,abs_rpe_rw,Cz,0.0007341200866999996,0.9918732702568046,0.000734120218580385,195,wsls
ARV_0051,abs_rpe_rw,FC2,-0.03319769914836573,0.6449943407158758,-0.033209902805831436,195,wsls
ARV_0051,abs_rpe_rw,FC1,0.01904002445713495,0.7916304180685421,0.019042325770343344,195,wsls
ARV_0051,abs_rpe_rw,F4,-0.041166868810686326,0.567721476510373,-0.04119014780231346,195,wsls
ARV_0051,abs_rpe_rw,F5,0.059518998780946374,0.40850517581366913,0.05958943078561167,195,wsls
ARV_0051,abs_rpe_rw,C4,0.06510353696674664,0.3658701752966046,0.06519575139699034,195,wsls
ARV_0051,abs_rpe_rw,C3,0.133410193665433,0.06298256604546826,0.13421024558327915,195,wsls
ARV_0051,abs_rpe_rw,P4,-0.03553621388081028,0.62187013265012,-0.03555118386855949,195,wsls
ARV_0051,abs_rpe_rw,P3,-0.14298634202875593,0.04613930320857856,-0.1439729295327507,195,wsls
ARV_0051,abs_rpe_rw,P8,0.06290705693845013,0.3822995290367604,0.06299023517753082,195,wsls
ARV_0051,abs_rpe_rw,P7,-0.050783363661394014,0.48078106622014827,-0.05082708725693267,195,wsls
ARV_0051,abs_rpe_rw,Pz,-0.08711804419524244,0.2258878445149154,-0.08733944898060939,195,wsls
ARV_0051,rpe_rw_reward,FCz,-0.0716398941378052,0.4997891038026546,-0.0717628314616211,91,wsls
ARV_0051,rpe_rw_noreward,FCz,-0.11347380136201593,0.2514093649288006,-0.11396464013166922,104,wsls
ARV_0051,rpe_rw_reward,Cz,-0.09375664550741078,0.3767141138402405,-0.09403282018877619,91,wsls
ARV_0051,rpe_rw_noreward,Cz,-0.07059307634044154,0.4764034491039293,-0.07071069231517753,104,wsls
ARV_0052,rpe_best,FCz,,,,151,random
ARV_0052,rpe_best,Cz,,,,151,random
ARV_0052,rpe_best,FC2,,,,151,random
ARV_0052,rpe_best,FC1,,,,151,random
ARV_0052,rpe_best,F4,,,,151,random
ARV_0052,rpe_best,F5,,,,151,random
ARV_0052,rpe_best,C4,,,,151,random
ARV_0052,rpe_best,C3,,,,151,random
ARV_0052,rpe_best,P4,,,,151,random
ARV_0052,rpe_best,P3,,,,151,random
ARV_0052,rpe_best,P8,,,,151,random
ARV_0052,rpe_best,P7,,,,151,random
ARV_0052,rpe_best,Pz,,,,151,random
ARV_0052,rpe_rw,FCz,0.07044092948544114,0.39008239096545977,0.07055778510619522,151,random
ARV_0052,rpe_rw,Cz,0.05130067500194098,0.5315990646649288,0.05134574987452463,151,random
ARV_0052,rpe_rw,FC2,-0.07390671012768348,0.3671268931460765,-0.07404171732166505,151,random
ARV_0052,rpe_rw,FC1,0.09015036929906337,0.27097330203628023,0.0903957871623719,151,random
ARV_0052,rpe_rw,F4,-0.0836434007108321,0.30721806840016513,-0.08383928614703998,151,random
ARV_0052,rpe_rw,F5,0.08457291766644794,0.3018545849679691,0.08477542559321231,151,random
ARV_0052,rpe_rw,C4,-0.07953982642360186,0.33163849327952044,-0.07970820450615744,151,random
ARV_0052,rpe_rw,C3,-0.031076048254851975,0.704845956212397,-0.031086057650397434,151,random
ARV_0052,rpe_rw,P4,-0.00014118888486355219,0.9986272077613586,-0.00014118888580171945,151,random
ARV_0052,rpe_rw,P3,0.04089801089110723,0.618064276098043,0.04092083645205152,151,random
ARV_0052,rpe_rw,P8,-0.07804151670611621,0.340856255434921,-0.07820053493219989,151,random
ARV_0052,rpe_rw,P7,0.01291124780772762,0.8749735742565972,0.012911965315874468,151,random
ARV_0052,rpe_rw,Pz,0.06491496624950219,0.428421605765431,0.06500638035876423,151,random
ARV_0052,abs_rpe_best,FCz,,,,151,random
ARV_0052,abs_rpe_best,Cz,,,,151,random
ARV_0052,abs_rpe_best,FC2,,,,151,random
ARV_0052,abs_rpe_best,FC1,,,,151,random
ARV_0052,abs_rpe_best,F4,,,,151,random
ARV_0052,abs_rpe_best,F5,,,,151,random
ARV_0052,abs_rpe_best,C4,,,,151,random
ARV_0052,abs_rpe_best,C3,,,,151,random
ARV_0052,abs_rpe_best,P4,,,,151,random
ARV_0052,abs_rpe_best,P3,,,,151,random
ARV_0052,abs_rpe_best,P8,,,,151,random
ARV_0052,abs_rpe_best,P7,,,,151,random
ARV_0052,abs_rpe_best,Pz,,,,151,random
ARV_0052,abs_rpe_rw,FCz,-0.08219722226896806,0.3156862299698572,-0.08238309499719798,151,random
ARV_0052,abs_rpe_rw,Cz,0.09256754164955623,0.2582800420992449,0.09283330538491884,151,random
ARV_0052,abs_rpe_rw,FC2,0.1096305205418597,0.18024194960072762,0.11007292624114859,151,random
